content,publish_time,like_num,forward_num,comment_num
:要我眼里，只有和错的割席，才会迎来新的自由。一个男性哪怕还未在行动上体现，起码要在精神上体现割席。可惜连这点都是非常罕见的。可能是我过于苛刻，但是我真的已经无法爱上看不到结构化问题的男人了。太低级了，而我不愿意再活在这么低级的世界里。在自我不能舒展的世界里，我也不认为自己可以假装爱他到几时。,2023-06-07 13:17,123,8,6
:为什么男人要买单呢。原因特别简单，男人本身就不吸引我，如果还要我花钱，更是雪上加霜。往往和女朋友一起吃饭，更加开心和快乐。如果一个需求不是本能需求，是需要一些激励的因素才会让人走出门的。而且在我眼里和男人出门吃饭主要是满足他们的需求，无论是陪伴需求，还有见女需求。如果我非常渴望见男的，那么我也愿意买单的，可惜这辈子都没这个需求。谁的需求，谁买单，over.,2023-07-24 15:02,122,8,4
:和她人交谈的时候，我从来不问隐私问题，比如学历，单身or not，收入，行业等等。主要是不感兴趣。我唯一主动提问的就是问一个非常好的朋友，可不可以告诉我为什么西方会随夫姓，比如你就随了，这是什么原因呢。在问她之前我是征询她本人同意，以及告诉她我想问一个关于你婚姻生活的一个隐私细节，如果你不想回答和不舒服，可以立马拒绝我和告知我。幸好她不介意，也和我聊了一段时间。因为她是我在这边最好的朋友，帮助我很多，教会我很多，所以她了解我没有窥探她生活隐私或者质疑她的自我选择的恶意，于是温柔接纳了我。除此之外，我了解别人的信息都靠他们本人主动告知，不然我啥也不知道。因为交朋友，只看聊不聊得来，气场是否相投，不看别的。,2023-02-20 14:11,72,8,3
:我和老公刚在一起，我妈又想故技重施，拉拢我老公围剿我，比如催婚催育或者捧他踩我等等。老公说，有你这样当妈的吗，没见过你这么恨女儿的人。我妈讪讪地再也不主动找我老公搭话。反观前男友就是，阿姨，您真的心是好的，我可以理解你的一片苦心，都是为了她好，可惜她 还没懂事，不懂得感恩和珍惜，我会帮你多劝劝她的。,2023-02-11 13:54,211,8,11
做人真是好累，好想缩起来，谁也不见。  ,2023-07-06 18:53,68,8,3
:这种思维方式的有毒之处就在于，它会为糟糕的环境免责，或者说是，弱化了社会对个体的伤害，隐形了加害主体。和别的社会文化比烂，找到一点点优越感，实际上不会推进你去改变这个恶劣的生态，你不再去追责这种环境和文化的可恨之处。你只会觉得自己是幸运的，是不错的。然后没了。。。。。。我只能说，老中真的特别好管理。。只要你的邻居文化有更差的就行了。。。,2023-04-20 16:42,76,8,1
男的如果不大方，真的没有活着的必要。  ,2023-06-25 17:19,206,8,7
趁年轻，趁还有欲望，多买点，多吃点，多操点。因为根据我的经验，随着我的年纪增长，我的欲望一直在消退，很多东西都不能给我快感。有时候就会觉得还是有点欲望比较轻松，欲望寡淡的时候，灵魂比较重。尽情造作吧，因为回头看会觉得当时就得玩乐造作啊！  ,2023-05-03 14:34,109,8,5
:我对老公最开始有好感是我们都聊到前任，我说我做手术，我前任就是这么对我的，这就是分手的原因。他说，想不到世界上还有这样的人，他前女友摔伤了住院，他从接到电话送到医院就没离开过医院了，中间她妈妈喊了一堆亲戚来探望，一直打扰前女友的休息，不顾病人的感受。他直接把她妈和她妈的亲戚都请出病房，要求她们在前女友没好之前都不准来打扰了。我说，你不怕她妈妈讨厌你吗。他说，她都不爱自己的女儿，不关心自己女儿的恢复和休息，只想着人情往来和不能拒绝亲戚的关心好意，这种人本来就和她不是一个世界的人，我们就应该是彼此讨厌的。再者说，她不关心自己女儿身体恢复，我还关心我女朋友的骨头不能有事呢。我：我妈可能也需要你来治一治,2023-02-11 13:41,236,8,7
早就明白这里见不得开心的女人，自由的女人，无论什么方式勇敢的女人。大家只想看过得很惨的女人，要惨得无懈可击的女人，然后怪物们投射自己的同情，满足自己的道德需求。  ,2023-01-03 10:41,107,8,2
不听他人言，绿卡在眼前送给大家共勉  ,2023-02-15 16:58,111,8,9
:比如认识一个台湾女生，她非常的善良，也非常的温柔，我觉得是个无可挑剔的朋友。可是她身上那种讨好身边每个人的气场，让我很不舒服，我可以明显地感觉到，她把所有人的需求放在她自己的需求之上，再加上她和原生家庭的关系，也是重男轻女，但是她选择不责怪，甚至可以谅解。她总是替别人想好所有的理由，这种她自己不觉得的低气压气息一直笼罩着我，和她的交谈期间。我后面就不想交往了。我很不舒服，尽管我觉得她是个很好的人。,2023-07-26 16:13,120,8,9
:其实我不被不止一次被生活里的婚女提醒过，我一直和一群单身女生玩，经常住在我家里，关系特别紧密，让我注意老公别被人偷了。确实也有一次，我和一个女生玩得很好，我邀请她来我家里做客，但是在我睡觉的时候，我一般睡到下午3点才会起床，她去书房找我正在工作的老公露奶子……还喊他一起吃午饭反正你老婆还在睡觉……除了这一次，再也没有人，和我老公有密切的关系。而且我老公也很自觉保持边界，不会说不合时宜的话，也不会去冒犯别的女生。不会越过我去私下联系。家里更像是女性之家，我老公负责赚钱，我负责邀请朋友们来一起花，很融洽。再加上，我非常不喜欢把单身女性视为敌人，视为潜在的小三。因为我单身的时候就被这么对待过，明明完全看不上她对象，又老又丑，还要担心我偷吃她的菜。所以我就算结婚，也不会成为这样的婚女。我觉得我喜欢老公，只代表我自己，我不会代表所有单身女性觉得，哇，他好好，好抢手，可不能被有心之人勾引了。这种自恋太有一种雌竞心态，我非常讨厌。我对婚女对我的善意提醒，都觉得，照照镜子吧，你的老公除了你喜欢，真的没有那么抢手的，放宽心，大家只是来做个朋友，找点乐子，不必要什么都防备。,2023-04-11 15:28,399,8,11
:我身边最早结婚的那一波同学，都是长得漂亮的那一茬，普通人就是晚很多。早结婚，在我们那种县城，就是悲剧的开始，很快就生一胎，接着二胎，然后发现老公出轨，开始办理离婚手续。看到昔日漂亮的女同学被男人害得这么惨，我就在想，如果她自私自利一点，该有多好。漂亮➕奉献型人格➕恋爱脑，生在县城，简直是命运的诅咒。,2023-04-26 09:59,237,8,17
“今年结婚吗”“结”当时我在玩梗，结果有人当真了[HO加油]  [组图共18张] 原图,2023-05-23 06:49,219,7,43
曼月乐，看这一篇就够了大家可以去关注协和张羽医生，她科普了很多关于曼月乐的资料，写得非常好和容易理解。  ,2023-04-25 10:09,41,7,5
:我以前觉得“怎么会有这么可怕的对待”，现在觉得“一个人是怎么可以接受这么可怕的对待”。因为接受，这件事才可以可持续地存在。如果不接受，哪怕当时无知，等自己成熟一点很快也会翻桌子走人了。不要接受这样的命运，不要觉得大家女人都这样，我们打不过的，还是随波逐流吧。不，就是因为打不过才会坚决不合作。因为合作只能和打得过的人进行。,2023-05-23 18:52,92,7,0
:漫长的季节，所有人我都觉得是演员，只有美素我觉得就是美素，秦昊在演彪子，但是美素是在拍真人纪录片。这就是差距。这部剧没有一个人比得上美素，无人能敌，差了十万八千里。这部剧没有美素，一点也不好看。三个男人爹味叨叨，非常慢地推动剧情，我都非常不耐烦，特别想开12倍速，谁想看三个男人絮絮叨叨，还毫无重点，毫无逻辑。我觉得他们三刻画的男人形象，已经是美化版本，生活里的大爷，叔叔，大舅们，比他们更遭人烦，更令人恶心，厌恶。而且我也不想知道，男人是怎么步入这种绝望的境地的，这种复杂性在我眼里，完全是不值一提，还能是啥原因？傻🖊️呗。不尊重女人，自己也不会有好果子吃的，因为上层男性会永远剥削下层男性，别以为自己不是这个环节里面的猎物和被碾压的群体。美素的戏份甚至太少了，我更想看一个这样的女人的生平塑造。更想看殷红的复杂性，沈墨的复杂性，丽茹的复杂性。想看女性们的个人史诗（悲剧版）,2023-05-08 09:07,97,7,1
